fips,pop2014
30017,11869.0
30019,1813.0
30021,9219.0
30023,9243.0
30025,3028.0
30027,11496.0
30029,92373.0
30031,93108.0
30033,1097.0
30035,13641.0
30037,738.0
30039,3133.0
30041,16434.0
30043,11465.0
30045,2023.0
30047,28987.0
30049,64772.0
30051,2235.0
30053,19455.0
30055,1758.0
30057,7723.0
30059,2026.0
30061,4230.0
30063,111011.0
30065,4760.0
30067,15642.0
30069,489.0
30071,4194.0
30073,6211.0
30075,1710.0
30077,7010.0
30079,1282.0
30081,40640.0
30083,10686.0
30085,10861.0
30087,9335.0
30089,11373.0
30091,3510.0
30093,34462.0
30095,9214.0
30097,3622.0
30099,6075.0
30101,5208.0
30103,761.0
30105,7518.0
30107,2126.0
30109,987.0
30111,151965.0
31001,31396.0
31003,6531.0
31005,476.0
31007,788.0
31009,594.0
31011,5404.0
31013,11308.0
31015,2067.0
31017,3090.0
31019,47388.0
31021,6690.0
31023,8312.0
31025,25315.0
31027,8736.0
31029,3990.0
31031,5749.0
31033,10044.0
31035,6425.0
31037,10512.0
31039,9081.0
31041,10820.0
31043,20902.0
31045,9141.0
31047,24205.0
31049,1951.0
31051,5900.0
31053,36742.0
31055,531057.0
31057,1966.0
31059,5767.0
31061,3161.0
31063,2540.0
31065,4908.0
31067,21889.0
31069,1939.0
31071,1954.0
31073,1997.0
31075,649.0
31077,2500.0
31079,60223.0
31081,9098.0
31083,3462.0
31085,1145.0
31087,2884.0
31089,10432.0
31091,688.0
31093,6315.0
31095,7505.0
31097,5178.0
31099,6560.0
31101,8206.0
31103,741.0
31105,3760.0
31107,8573.0
31109,293726.0
31111,36054.0
31113,736.0
31115,559.0
31117,426.0
31119,35103.0
31121,7790.0
31123,4918.0
31125,3667.0
31127,7214.0
31129,4431.0
31131,15750.0
31133,2754.0
31135,2938.0
31137,9189.0
31139,7201.0
31141,32485.0
31143,5307.0
31145,10993.0
31147,8237.0
31149,1436.0
31151,14317.0
31153,165955.0
31155,20867.0
31157,36844.0
31159,16939.0
31161,5342.0
31163,3120.0
31165,1279.0
31167,6112.0
31169,5194.0
31171,747.0
31173,6934.0
31175,4269.0
31177,20264.0
31179,9488.0
31181,3733.0
31183,848.0
31185,13797.0
32001,24347.0
32003,2003613.0
32005,47135.0
32007,50991.0
32009,1041.0
32011,1761.0
32013,17003.0
32015,5930.0
32017,5282.0
32019,51579.0
32021,4627.0
32023,42938.0
32027,6741.0
32029,3934.0
32031,429985.0
32033,10043.0
32510,54634.0
33001,60252.0
33003,47623.0
33005,76596.0
33007,32202.0
33009,89360.0
33011,402776.0
33013,146880.0
33015,297702.0
33017,124387.0
33019,43291.0
34001,275325.0
34003,920456.0
34005,450155.0
34007,512632.0
34009,96286.0
34011,157429.0
34013,789616.0
34015,289705.0
34017,654878.0
34019,126746.0
34021,369526.0
34023,824046.0
34025,629702.0
34027,497103.0
34029,581413.0
34031,505403.0
34033,65501.0
34035,328704.0
34037,146888.0
34039,545236.0
34041,107624.0
35001,671429.0
35003,3651.0
35005,65850.0
35006,27392.0
35007,13264.0
35009,50173.0
35011,1967.0
35013,212942.0
35015,54834.0
35017,29303.0
35019,4594.0
35021,655.0
35023,4734.0
35025,66876.0
35027,20162.0
35028,17974.0
35029,24947.0
35031,73082.0
35033,4722.0
35035,65415.0
35037,8822.0
35039,40155.0
35041,20065.0
35043,135191.0
35045,127358.0
35047,28899.0
35049,146361.0
35051,11774.0
35053,17608.0
35055,32956.0
35057,16037.0
35059,4413.0
35061,76480.0
36001,306124.0
36003,48387.0
36005,1413566.0
36007,198797.0
36009,79397.0
36011,79481.0
36013,133556.0
36015,88681.0
36017,49868.0
36019,81829.0
36021,62525.0
36023,49231.0
36025,47223.0
36027,297388.0
36029,920694.0
36031,39072.0
36033,51508.0
36035,54870.0
36037,59702.0
36039,48618.0
36041,4783.0
36043,64329.0
36045,118885.0
36047,2570801.0
36049,27164.0
36051,64867.0
36053,72731.0
36055,748076.0
36057,49951.0
36059,1350601.0
36061,1618398.0
36063,214973.0
36065,233944.0
36067,467846.0
36069,108975.0
36071,374518.0
36073,42492.0
36075,121659.0
36077,61778.0
36079,99697.0
36081,2280602.0
36083,159600.0
36085,471522.0
36087,318186.0
36089,112015.0
36091,222512.0
36093,155178.0
36095,32153.0
36097,18458.0
36099,35232.0
36101,98917.0
36103,1500373.0
36105,76892.0
36107,50464.0
36109,103179.0
36111,181598.0
36113,65388.0
36115,62910.0
36117,92887.0
36119,962319.0
36121,41679.0
36123,25281.0
37001,153713.0
37003,37175.0
37005,10974.0
37007,26309.0
37009,27173.0
37011,17739.0
37013,47587.0
37015,20677.0
37017,34915.0
37019,112907.0
37021,244599.0
37023,90164.0
37025,184855.0
37027,82140.0
37029,10127.0
37031,67851.0
37033,23357.0
37035,154457.0
37037,66050.0
37039,27156.0
37041,14703.0
37043,10616.0
37045,97464.0
37047,57512.0
37049,104574.0
37051,324002.0
37053,24212.0
37055,34530.0
37057,163545.0
37059,41411.0
37061,59455.0
37063,282422.0
37065,55779.0
37067,358130.0
37069,61723.0
37071,208379.0
37073,11877.0
37075,8743.0
37077,57955.0
37079,21353.0
37081,500899.0
37083,53803.0
37085,121789.0
37087,59012.0
37089,108642.0
37091,24460.0
37093,50034.0
37095,5757.0
37097,162999.0
37099,40598.0
37101,175343.0
37103,10184.0
37105,59096.0
37107,59095.0
37109,79041.0
37111,44982.0
37113,33840.0
37115,20951.0
37117,23947.0
37119,968500.0
37121,15380.0
37123,27626.0
37125,90579.0
37127,95174.0
37129,209586.0
37131,21310.0
37133,182921.0
37135,137275.0
37137,13062.0
37139,40233.0
37141,54218.0
37143,13507.0
37145,39303.0
37147,172438.0
37149,20352.0
37151,142276.0
37153,46317.0
37155,134913.0
37157,92602.0
37159,138246.0
37161,67181.0
37163,63842.0
37165,36034.0
37167,60553.0
37169,46858.0
37171,73391.0
37173,14070.0
37175,32943.0
37177,4219.0
37179,209387.0
37181,44998.0
37183,952513.0
37185,20628.0
37187,12837.0
37189,51903.0
37191,124093.0
37193,69093.0
37195,81499.0
37197,38101.0
37199,17662.0
38001,2339.0
38003,11096.0
38005,6764.0
38007,855.0
38009,6579.0
38011,3192.0
38013,2145.0
38015,86111.0
38017,158041.0
38019,3922.0
38021,5234.0
38023,2239.0
38025,3965.0
38027,2379.0
38029,3491.0
38031,3364.0
38033,1812.0
38035,68144.0
38037,2363.0
38039,2348.0
38041,2575.0
38043,2434.0
38045,4127.0
38047,1955.0
38049,5711.0
38051,2788.0
38053,8333.0
38055,9299.0
38057,8532.0
38059,28428.0
38061,8743.0
38063,3078.0
38065,1832.0
38067,7266.0
38069,4402.0
38071,11522.0
38073,5452.0
38075,2546.0
38077,16307.0
38079,14341.0
38081,3863.0
38083,1320.0
38085,4317.0
38087,715.0
38089,27038.0
38091,1982.0
38093,21056.0
38095,2292.0
38097,8106.0
38099,11052.0
38101,65854.0
38103,4210.0
38105,27066.0
39001,28342.0
39003,105562.0
39005,53202.0
39007,100346.0
39009,64840.0
39011,45867.0
39013,69793.0
39015,44464.0
39017,371154.0
39019,28539.0
39021,39628.0
39023,137303.0
39025,199450.0
39027,41871.0
39029,106622.0
39031,36768.0
39033,43036.0
39035,1267513.0
39037,52537.0
39039,38795.0
39041,181821.0
39043,76416.0
39045,148067.0
39047,28875.0
39049,1197592.0
39051,42541.0
39053,30763.0
39055,93819.0
39057,163313.0
39059,39794.0
39061,803272.0
39063,75290.0
39065,31826.0
39067,15698.0
39069,28074.0
39071,43266.0
39073,29111.0
39075,43176.0
39077,59186.0
39079,32952.0
39081,68510.0
39083,61063.0
39085,229602.0
39087,62100.0
39089,167911.0
39091,45564.0
39093,302465.0
39095,438167.0
39097,43326.0
39099,235809.0
39101,66171.0
39103,174091.0
39105,23564.0
39107,40789.0
39109,103145.0
39111,14590.0
39113,534801.0
39115,14977.0
39117,34991.0
39119,85947.0
39121,14561.0
39123,41304.0
39125,19293.0
39127,36e3
39129,56279.0
39131,28504.0
39133,161553.0
39135,41887.0
39137,34256.0
39139,122813.0
39141,77552.0
39143,60498.0
39145,78520.0
39147,56100.0
39149,49165.0
39151,375090.0
39153,541464.0
39155,207596.0
39157,92616.0
39159,53090.0
39161,28612.0
39163,13319.0
39165,217623.0
39167,61473.0
39169,114978.0
39171,37493.0
39173,128139.0
39175,22535.0
40001,22380.0
40003,5703.0
40005,13958.0
40007,5581.0
40009,22941.0
40011,9832.0
40013,43595.0
40015,29551.0
40017,122832.0
40019,48288.0
40021,47860.0
40023,15175.0
40025,2390.0
40027,264934.0
40029,5877.0
40031,125647.0
40033,6157.0
40035,14792.0
40037,70607.0
40039,28506.0
40041,41415.0
40043,4817.0
40045,4113.0
40047,61663.0
40049,27421.0
40051,53161.0
40053,4523.0
40055,6144.0
40057,2883.0
40059,3747.0
40061,12839.0
40063,13840.0
40065,26275.0
40067,6377.0
40069,11043.0
40071,45781.0
40073,15202.0
40075,9379.0
40077,10921.0
40079,50048.0
40081,34366.0
40083,43700.0
40085,9574.0
40087,35860.0
40089,33164.0
40091,20334.0
40093,7639.0
40095,15964.0
40097,41084.0
40099,13656.0
40101,70519.0
40103,11498.0
40105,10555.0
40107,12260.0
40109,743145.0
40111,39606.0
40113,47937.0
40115,32086.0
40117,16566.0
40119,78723.0
40121,45220.0
40123,37873.0
40125,70700.0
40127,11315.0
40129,3743.0
40131,88444.0
40133,25460.0
40135,41720.0
40137,44900.0
40139,21495.0
40141,7811.0
40143,616128.0
40145,74767.0
40147,51564.0
40149,11622.0
40151,8958.0
40153,20697.0
41001,16049.0
41003,86034.0
41005,384697.0
41007,37236.0
41009,49325.0
41011,62678.0
41013,20798.0
41015,22341.0
41017,163141.0
41019,107156.0
41021,1926.0
41023,7325.0
41025,7253.0
41027,22620.0
41029,206583.0
41031,21830.0
41033,83021.0
41035,65985.0
41037,7854.0
41039,354764.0
41041,46138.0
41043,118270.0
41045,30740.0
41047,320448.0
41049,11217.0
41051,757371.0
41053,76464.0
41055,1790.0
41057,25334.0
41059,76645.0
41061,25736.0
41063,6893.0
41065,25387.0
41067,547451.0
41069,1357.0
41071,100486.0
42001,101566.0
42003,1229172.0
42005,68343.0
42007,170124.0
42009,49332.0
42011,413016.0
42013,126708.0
42015,62510.0
42017,626205.0
42019,185034.0
42021,140835.0
42023,4939.0
42025,64874.0
42027,156240.0
42029,506422.0
42031,39437.0
42033,81472.0
42035,39611.0
42037,67089.0
42039,87801.0
42041,239420.0
42043,269946.0
42045,560775.0
42047,31584.0
42049,280132.0
42051,135376.0
42053,7649.0
42055,151517.0
42057,14747.0
42059,38171.0
42061,45950.0
42063,88301.0
42065,44935.0
42067,24793.0
42069,214023.0
42071,526839.0
42073,89859.0
42075,135184.0
42077,354537.0
42079,320392.0
42081,116676.0
42083,43024.0
42085,115739.0
42087,46705.0
42089,168342.0
42091,809372.0
42093,18475.0
42095,299225.0
42097,94294.0
42099,45788.0
42101,1546920.0
42103,56883.0
42105,17451.0
42107,147146.0
42109,39922.0
42111,77011.0
42113,6400.0
42115,42708.0
42117,42358.0
42119,44955.0
42121,54265.0
42123,41218.0
42125,208157.0
42127,51967.0
42129,362587.0
42131,28229.0
42133,438052.0
44001,49338.0
44003,165253.0
44005,82772.0
44007,629280.0
44009,126609.0
45001,25100.0
45003,162991.0
45005,10027.0
45007,189763.0
45009,15649.0
45011,22287.0
45013,168453.0
45015,188835.0
45017,15031.0
45019,365674.0
45021,55707.0
45023,32708.0
45025,46333.0
45027,34439.0
45029,38247.0
45031,68161.0
45033,31529.0
45035,142772.0
45037,26573.0
45039,23382.0
45041,138058.0
45043,60389.0
45045,467087.0
45047,69708.0
45049,20670.0
45051,283280.0
45053,26042.0
45055,62342.0
45057,79515.0
45059,66390.0
45061,18708.0
45063,270263.0
45065,10003.0
45067,32411.0
45069,28294.0
45071,37593.0
45073,74656.0
45075,91262.0
45077,119577.0
45079,393707.0
45081,19973.0
45083,288728.0
45085,107782.0
45087,28329.0
45089,33560.0
45091,235285.0
46003,2729.0
46005,17922.0
46007,3440.0
46009,7032.0
46011,32647.0
46013,37528.0
46015,5311.0
46017,2013.0
46019,10259.0
46021,1440.0
46023,9209.0
46025,3631.0
46027,13968.0
46029,27598.0
46031,4122.0
46033,8358.0
46035,19730.0
46037,5664.0
46039,4340.0
46041,5510.0
46043,2990.0
46045,4036.0
46047,6957.0
46049,2371.0
46051,7281.0
46053,4235.0
46055,2092.0
46057,5949.0
46059,3344.0
46061,3392.0
46063,1263.0
46065,17379.0
46067,7221.0
46069,1460.0
46071,3180.0
46073,2051.0
46075,805.0
46077,5141.0
46079,11831.0
46081,24478.0
46083,48326.0
46085,3831.0
46087,5615.0
46089,2401.0
46091,4668.0
46093,26108.0
46095,2084.0
46097,2340.0
46099,176014.0
46101,6445.0
46103,104574.0
46105,3024.0
46107,2312.0
46109,10303.0
46111,2341.0
46113,14005.0
46115,6552.0
46117,2984.0
46119,1461.0
46121,9859.0
46123,5549.0
46125,8339.0
46127,14751.0
46129,5498.0
46135,22580.0
46137,2837.0
47001,75346.0
47003,45660.0
47005,16345.0
47007,13240.0
47009,124435.0
47011,101004.0
47013,40361.0
47015,13786.0
47017,28511.0
47019,57298.0
47021,39324.0
47023,17270.0
47025,31841.0
47027,7802.0
47029,35453.0
47031,53151.0
47033,14599.0
47035,57064.0
47037,648048.0
47039,11675.0
47041,18968.0
47043,50115.0
47045,38156.0
47047,38664.0
47049,17922.0
47051,41069.0
47053,49632.0
47055,29064.0
47057,22724.0
47059,68596.0
47061,13574.0
47063,62863.0
47065,344772.0
47067,6706.0
47069,26560.0
47071,25969.0
47073,56741.0
47075,18389.0
47077,27963.0
47079,32279.0
47081,24354.0
47083,8356.0
47085,18322.0
47087,11555.0
47089,52166.0
47091,18089.0
47093,440732.0
47095,7725.0
47097,27619.0
47099,42084.0
47101,12010.0
47103,33498.0
47105,49749.0
47107,52409.0
47109,26138.0
47111,22582.0
47113,98364.0
47115,28261.0
47117,30977.0
47119,82729.0
47121,11694.0
47123,45002.0
47125,182015.0
47127,6348.0
47129,21866.0
47131,31378.0
47133,22109.0
47135,7851.0
47137,5101.0
47139,16715.0
47141,73237.0
47143,32272.0
47145,53413.0
47147,67024.0
47149,275461.0
47151,22104.0
47153,14431.0
47155,92561.0
47157,936130.0
47159,19092.0
47161,13311.0
47163,156850.0
47165,166636.0
47167,61433.0
47169,7859.0
47171,18175.0
47173,19139.0
47175,5578.0
47177,39867.0
47179,124798.0
47181,16967.0
47183,34699.0
47185,26086.0
47187,193921.0
47189,119584.0
48001,58084.0
48003,16126.0
48005,87433.0
48007,23889.0
48009,8853.0
48011,1947.0
48013,46343.0
48015,28724.0
48017,7084.0
48019,20642.0
48021,75708.0
48023,3648.0
48025,32462.0
48027,321591.0
48029,1789088.0
48031,10625.0
48033,676.0
48035,18052.0
48037,93068.0
48039,325477.0
48041,201534.0
48043,9270.0
48045,1601.0
48047,7200.0
48049,37903.0
48051,17236.0
48053,43911.0
48055,38870.0
48057,21569.0
48059,13519.0
48061,415103.0
48063,12463.0
48065,6108.0
48067,30350.0
48069,8026.0
48071,36550.0
48073,50971.0
48075,7066.0
48077,10547.0
48079,3031.0
48081,3260.0
48083,8656.0
48085,836947.0
48087,3053.0
48089,20771.0
48091,115808.0
48093,13755.0
48095,4091.0
48097,38558.0
48099,76276.0
48101,1596.0
48103,4602.0
48105,3871.0
48107,6025.0
48109,2325.0
48111,6957.0
48113,2448943.0
48115,13593.0
48117,19331.0
48119,5239.0
48121,708627.0
48123,20397.0
48125,2339.0
48127,10537.0
48129,3636.0
48131,11644.0
48133,18403.0
48135,144932.0
48137,2037.0
48139,154447.0
48141,823862.0
48143,39291.0
48145,17524.0
48147,33775.0
48149,24725.0
48151,3882.0
48153,6263.0
48155,1159.0
48157,632946.0
48159,10600.0
48161,19661.0
48163,17847.0
48165,18496.0
48167,302276.0
48169,6337.0
48171,25179.0
48173,1190.0
48175,7357.0
48177,20054.0
48179,22771.0
48181,121975.0
48183,122736.0
48185,26812.0
48187,139709.0
48189,35925.0
48191,3270.0
48193,8330.0
48195,5540.0
48197,4050.0
48199,55215.0
48201,4269608.0
48203,66971.0
48205,6091.0
48207,5875.0
48209,170410.0
48211,4032.0
48213,78836.0
48215,806447.0
48217,35027.0
48219,23205.0
48221,52347.0
48223,35478.0
48225,23151.0
48227,35702.0
48229,3344.0
48231,87256.0
48233,21947.0
48235,1626.0
48237,8967.0
48239,14336.0
48241,35826.0
48243,2282.0
48245,252466.0
48247,5266.0
48249,41348.0
48251,153854.0
48253,20092.0
48255,14884.0
48257,107119.0
48259,36058.0
48261,528.0
48263,858.0
48265,49914.0
48267,4522.0
48269,290.0
48271,3598.0
48273,32142.0
48275,3776.0
48277,49704.0
48279,13875.0
48281,20020.0
48283,7075.0
48285,19438.0
48287,16617.0
48289,16784.0
48291,76707.0
48293,23531.0
48295,3418.0
48297,11738.0
48299,19272.0
48301,89.0
48303,286747.0
48305,5806.0
48307,8245.0
48309,239717.0
48311,646.0
48313,13771.0
48315,10335.0
48317,5096.0
48319,4061.0
48321,36611.0
48323,55821.0
48325,46965.0
48327,2193.0
48329,146387.0
48331,24388.0
48333,4881.0
48335,9236.0
48337,19568.0
48339,487028.0
48341,22172.0
48343,12805.0
48345,1172.0
48347,65322.0
48349,48073.0
48351,14323.0
48353,15082.0
48355,348130.0
48357,10546.0
48359,2068.0
48361,82737.0
48363,28028.0
48365,23880.0
48367,119784.0
48369,10124.0
48371,15677.0
48373,45757.0
48375,122053.0
48377,7479.0
48379,10988.0
48381,124862.0
48383,3520.0
48385,3365.0
48387,12642.0
48389,13978.0
48391,7295.0
48393,924.0
48395,16546.0
48397,83239.0
48399,10441.0
48401,54159.0
48403,10551.0
48405,8777.0
48407,26831.0
48409,65509.0
48411,5901.0
48413,3281.0
48415,17108.0
48417,3359.0
48419,25698.0
48421,3060.0
48423,214735.0
48425,8575.0
48427,62040.0
48429,9485.0
48431,1360.0
48433,1409.0
48435,3995.0
48437,7789.0
48439,1881469.0
48441,133560.0
48443,809.0
48445,12681.0
48447,1584.0
48449,32540.0
48451,113516.0
48453,1092810.0
48455,14452.0
48457,21552.0
48459,39851.0
48461,3339.0
48463,26763.0
48465,48999.0
48467,52605.0
48469,88955.0
48471,68882.0
48473,44825.0
48475,11011.0
48477,34039.0
48479,259471.0
48481,41219.0
48483,5587.0
48485,131802.0
48487,13265.0
48489,22056.0
48491,457218.0
48493,44609.0
48495,7404.0
48497,60413.0
48499,42431.0
48501,8054.0
48503,18374.0
48505,14231.0
48507,12013.0
49001,6514.0
49003,50613.0
49005,115954.0
49007,21118.0
49009,714.0
49011,317646.0
49013,19378.0
49015,10834.0
49017,5105.0
49019,9348.0
49021,46725.0
49023,10349.0
49025,7221.0
49027,12582.0
49029,9955.0
49031,1921.0
49033,2285.0
49035,1063670.0
49037,14944.0
49039,28129.0
49041,20812.0
49043,37877.0
49045,59973.0
49047,34576.0
49049,540425.0
49051,25550.0
49053,144844.0
49055,2742.0
49057,236307.0
50001,36883.0
50003,36739.0
50005,31109.0
50007,158686.0
50009,6231.0
50011,48226.0
50013,6979.0
50015,24843.0
50017,28927.0
50019,27160.0
50021,60864.0
50023,59333.0
50025,44050.0
50027,56328.0
51001,33165.0
51003,101883.0
51005,16133.0
51007,12764.0
51009,32237.0
51011,15137.0
51013,220173.0
51015,73707.0
51017,4644.0
51019,75607.0
51021,6727.0
51023,33105.0
51025,16961.0
51027,23683.0
51029,17072.0
51031,54833.0
51033,29057.0
51035,29881.0
51036,7154.0
51037,12399.0
51041,324337.0
51043,14273.0
51045,5206.0
51047,47910.0
51049,9916.0
51051,15612.0
51053,27993.0
51057,11166.0
51059,1117072.0
51061,66726.0
51063,15452.0
51065,25945.0
51067,56360.0
51069,80377.0
51071,17025.0
51073,36938.0
51075,21627.0
51077,15255.0
51079,18766.0
51081,11911.0
51083,35704.0
51085,100689.0
51087,314878.0
51089,52960.0
51091,2258.0
51093,35518.0
51095,69832.0
51097,7073.0
51099,24577.0
51101,16045.0
51103,11224.0
51105,25380.0
51107,338916.0
51109,33743.0
51111,12667.0
51113,13208.0
51115,8923.0
51117,31913.0
51119,10817.0
51121,95808.0
51125,14892.0
51127,19187.0
51131,12254.0
51133,12320.0
51135,15756.0
51137,34239.0
51139,23905.0
51141,18365.0
51143,62955.0
51145,28193.0
51147,23140.0
51149,36792.0
51153,428772.0
51155,34630.0
51157,7446.0
51159,9072.0
51161,93194.0
51163,22367.0
51165,77345.0
51167,28444.0
51169,22781.0
51171,42545.0
51173,31876.0
51175,18364.0
51177,126200.0
51179,134672.0
51181,6885.0
51183,11923.0
51185,44331.0
51187,38142.0
51191,54833.0
51193,17518.0
51195,40872.0
51197,29259.0
51199,65808.0
51510,146422.0
51520,17595.0
51530,6683.0
51540,44505.0
51550,228168.0
51570,17542.0
51580,5853.0
51590,42704.0
51595,5682.0
51600,23507.0
51610,13074.0
51620,8534.0
51630,26632.0
51640,6981.0
51650,136904.0
51660,50821.0
51670,22375.0
51678,7114.0
51680,77626.0
51683,40436.0
51685,14992.0
51690,13745.0
51700,181362.0
51710,244745.0
51720,4015.0
51730,32439.0
51735,12103.0
51740,96007.0
51750,16993.0
51760,211063.0
51770,97949.0
51775,25120.0
51790,24132.0
51800,85477.0
51810,445623.0
51820,21177.0
51830,14401.0
51840,27031.0
53001,18951.0
53003,21955.0
53005,182053.0
53007,73664.0
53009,72024.0
53011,438272.0
53013,4031.0
53015,102072.0
53017,39183.0
53019,7657.0
53021,84508.0
53023,2240.0
53025,91458.0
53027,71734.0
53029,78951.0
53031,29978.0
53033,2008997.0
53035,253614.0
53037,41705.0
53039,20668.0
53041,75382.0
53043,10409.0
53045,60728.0
53047,41241.0
53049,20665.0
53051,12965.0
53053,812689.0
53055,15847.0
53057,118364.0
53059,11194.0
53061,735351.0
53063,476950.0
53065,43541.0
53067,259330.0
53069,4016.0
53071,59476.0
53073,204855.0
53075,46003.0
53077,246402.0
54001,16723.0
54003,107324.0
54005,24257.0
54007,14492.0
54009,23787.0
54011,96826.0
54013,7583.0
54015,9226.0
54017,8282.0
54019,45709.0
54021,8706.0
54023,11829.0
54025,35639.0
54027,23674.0
54029,30369.0
54031,13955.0
54033,69069.0
54035,29229.0
54037,54650.0
54039,191765.0
54041,16412.0
54043,21599.0
54045,36169.0
54047,21281.0
54049,56698.0
54051,32716.0
54053,27207.0
54055,62161.0
54057,27912.0
54059,26229.0
54061,100332.0
54063,13524.0
54065,17450.0
54067,26090.0
54069,43956.0
54071,7525.0
54073,7600.0
54075,8710.0
54077,33720.0
54079,56356.0
54081,78827.0
54083,29446.0
54085,10221.0
54087,14749.0
54089,13699.0
54091,16969.0
54093,6996.0
54095,9084.0
54097,24487.0
54099,41735.0
54101,9005.0
54103,16314.0
54105,5810.0
54107,86595.0
54109,23203.0
55001,20604.0
55003,16065.0
55005,45718.0
55007,15064.0
55009,252698.0
55011,13374.0
55013,15387.0
55015,49502.0
55017,63051.0
55019,34575.0
55021,56659.0
55023,16525.0
55025,502984.0
55027,88589.0
55029,27789.0
55031,43901.0
55033,44045.0
55035,100607.0
55037,4473.0
55039,101709.0
55041,9198.0
55043,51272.0
55045,36971.0
55047,19001.0
55049,23754.0
55051,5927.0
55053,20543.0
55055,84201.0
55057,26607.0
55059,167268.0
55061,20545.0
55063,116470.0
55065,16847.0
55067,19706.0
55069,28566.0
55071,80805.0
55073,134886.0
55075,41488.0
55077,15224.0
55078,4382.0
55079,953401.0
55081,45116.0
55083,37483.0
55085,35754.0
55087,179139.0
55089,86930.0
55091,7390.0
55093,40859.0
55095,43698.0
55097,70337.0
55099,13888.0
55101,195039.0
55103,17842.0
55105,160465.0
55107,14468.0
55109,85442.0
55111,62681.0
55113,16516.0
55115,41697.0
55117,115168.0
55119,20596.0
55121,29274.0
55123,30124.0
55125,21368.0
55127,102920.0
55129,15785.0
55131,132526.0
55133,392511.0
55135,52212.0
55137,24409.0
55139,168413.0
55141,74261.0
56001,37220.0
56003,11827.0
56005,47448.0
56007,15795.0
56009,13991.0
56011,7155.0
56013,40739.0
56015,13555.0
56017,4826.0
56019,8599.0
56021,94412.0
56023,18180.0
56025,78667.0
56027,2492.0
56029,28735.0
56031,8730.0
56033,29578.0
56035,10183.0
56037,44595.0
56039,21956.0
56041,20989.0
56043,8444.0
56045,7135.0
72001,19188.0
72003,41176.0
72005,59068.0
72007,28083.0
72009,25241.0
72011,28874.0
72013,93969.0
72015,19255.0
72017,24908.0
72019,30045.0
72021,201273.0
72023,50706.0
72025,140166.0
72027,34438.0
72029,47655.0
72031,171310.0
72033,27211.0
72035,47252.0
72037,13122.0
72039,18242.0
72041,42878.0
72043,40496.0
72045,20533.0
72047,36463.0
72049,1585.0
72051,38305.0
72053,35539.0
72054,12565.0
72055,18627.0
72057,44261.0
72059,20862.0
72061,95428.0
72063,46460.0
72065,41830.0
72067,17023.0
72069,57181.0
72071,44965.0
72073,16183.0
72075,49876.0
72077,40284.0
72079,25117.0
72081,29426.0
72083,9521.0
72085,38759.0
72087,29054.0
72089,19731.0
72091,42900.0
72093,6384.0
72095,11904.0
72097,85425.0
72099,39349.0
72101,32484.0
72103,26881.0
72105,30034.0
72107,22927.0
72109,18766.0
72111,23307.0
72113,159660.0
72115,25512.0
72117,14998.0
72119,53628.0
72121,24692.0
72123,30506.0
72125,34725.0
72127,380149.0
72129,40313.0
72131,41204.0
72133,23114.0
72135,74688.0
72137,86873.0
72139,73030.0
72141,32086.0
72143,39670.0
72145,57915.0
72147,9217.0
72149,25196.0
72151,36903.0
72153,40391.0
